state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff,gop_leads
Nebraska,31131,Otoe ,5651,2463,8198,3188,0.6893144669431569,0.3004391314954867,0.3888753354476702,1
Nebraska,31133,Pawnee ,1085,284,1379,801,0.7868020304568528,0.2059463379260333,0.5808556925308195,1
Nebraska,31135,Perkins ,1224,187,1426,1037,0.8583450210378681,0.1311360448807854,0.7272089761570827,1
Nebraska,31137,Phelps ,4158,758,4965,3400,0.8374622356495468,0.1526686807653575,0.6847935548841892,1
Nebraska,31139,Pierce ,3420,446,3897,2974,0.8775981524249422,0.1144470105209135,0.7631511419040287,1
Nebraska,31141,Platte ,12326,3191,15658,9135,0.7872014305786179,0.2037935879422659,0.583407843,1
Nebraska,31143,Polk ,2296,501,2819,1795,0.8144732174529975,0.1777225966654842,0.6367506207875133,1
Nebraska,31145,Red Willow ,4457,815,5323,3642,0.8373097877136952,0.1531091489761412,0.684200639,1
Nebraska,31147,Richardson ,2962,934,3942,2028,0.7513952308472857,0.2369355657026889,0.5144596651445967,1
Nebraska,31149,Rock ,745,85,834,660,0.8932853717026379,0.1019184652278177,0.7913669064748201,1
Nebraska,31151,Saline ,3734,1855,5655,1879,0.6603006189213085,0.3280282935455349,0.3322723253757736,1
Nebraska,31153,Sarpy ,55565,43832,100740,11733,0.5515683938852491,0.435100258,0.1164681357951161,1
Nebraska,31155,Saunders ,9854,3558,13565,6296,0.7264283081459639,0.2622926649465536,0.4641356431994103,1
Nebraska,31157,Scotts Bluff ,11033,3856,15040,7177,0.7335771276595745,0.2563829787234042,0.4771941489361702,1
Nebraska,31159,Seward ,6667,2388,9184,4279,0.7259364111498258,0.2600174216027874,0.4659189895470383,1
Nebraska,31161,Sheridan ,2102,362,2484,1740,0.8462157809983897,0.1457326892109501,0.7004830917874396,1
Nebraska,31163,Sherman ,1344,328,1687,1016,0.7966804979253111,0.1944279786603438,0.6022525192649674,1
Nebraska,31165,Sioux ,597,77,678,520,0.8805309734513275,0.1135693215339233,0.7669616519174042,1
Nebraska,31167,Stanton ,2536,492,3064,2044,0.8276762402088773,0.160574413,0.6671018276762403,1
Nebraska,31169,Thayer ,2278,544,2852,1734,0.7987377279102384,0.1907433380084151,0.6079943899018233,1
Nebraska,31171,Thomas ,348,44,393,304,0.8854961832061069,0.1119592875318066,0.7735368956743003,1
Nebraska,31173,Thurston ,1125,978,2123,147,0.5299105040037683,0.4606688648139425,0.069241639,1
Nebraska,31175,Valley ,1872,403,2299,1469,0.8142670726402784,0.1752936059156155,0.6389734667246629,1
Nebraska,31177,Washington ,8855,3538,12545,5317,0.7058589079314468,0.282024711,0.4238341968911917,1
Nebraska,31179,Wayne ,3011,1006,4073,2005,0.7392585317947459,0.2469923889025288,0.492266143,1
Nebraska,31181,Webster ,1449,296,1763,1153,0.8218944980147476,0.1678956324446965,0.653998866,1
Nebraska,31183,Wheeler ,424,57,486,367,0.8724279835390947,0.1172839506172839,0.7551440329218108,1
Nebraska,31185,York ,5234,1648,6984,3586,0.7494272623138603,0.2359679266895761,0.513459336,1
Nevada,32001,Churchill ,9962,3179,13503,6783,0.7377619788195215,0.235429164,0.5023328149300155,1
Nevada,32003,Clark ,493052,520187,1031223,-27135,0.4781235484468442,0.5044369646526503,-0.026313416,0
Nevada,32005,Douglas ,23237,11553,35556,11684,0.653532456,0.3249240634492069,0.3286083923950951,1
Nevada,32007,Elko ,17352,4632,22465,12720,0.7724015134653907,0.2061874026263075,0.566214111,1
Nevada,32009,Esmeralda ,376,73,461,303,0.8156182212581344,0.15835141,0.6572668112798264,1
Nevada,32011,Eureka ,910,104,1036,806,0.8783783783783784,0.1003861003861003,0.777992278,1
Nevada,32013,Humboldt ,6141,1711,8030,4430,0.7647571606475716,0.2130759651307596,0.5516811955168119,1
Nevada,32015,Lander ,2180,482,2725,1698,0.8,0.1768807339449541,0.623119266,1
Nevada,32017,Lincoln ,2108,314,2472,1794,0.8527508090614887,0.1270226537216828,0.7257281553398058,1
Nevada,32019,Lyon ,23861,8954,33541,14907,0.7113979905190663,0.2669568587698637,0.4444411317492025,1
Nevada,32021,Mineral ,1528,711,2295,817,0.6657952069716776,0.3098039215686274,0.3559912854030501,1
Nevada,32023,Nye ,18946,7559,26997,11387,0.7017816794458643,0.2799940734155647,0.4217876060302996,1
Nevada,32027,Pershing ,1764,496,2308,1268,0.7642980935875217,0.2149046793760831,0.5493934142114385,1
Nevada,32029,Storey ,2108,913,3075,1195,0.6855284552845529,0.2969105691056911,0.3886178861788618,1
Nevada,32031,Washoe ,127443,130071,263734,-2628,0.4832255226857364,0.4931901082150955,-0.009964586,0
Nevada,32033,White Pine ,3364,883,4351,2481,0.7731555964146173,0.2029418524477131,0.5702137439669042,1
Nevada,32510,Carson City,16873,13375,31068,3498,0.5430990086262392,0.430507274,0.1125917342603321,1
New Hampshire,33001,Belknap ,22765,17469,40550,5296,0.5614056720098644,0.4308014796547472,0.1306041923551171,1
New Hampshire,33003,Carroll ,17407,16827,34498,580,0.5045799756507624,0.4877674068061917,0.016812569,1
New Hampshire,33005,Cheshire ,20142,24579,45200,-4437,0.4456194690265487,0.543783186,-0.098163717,0
New Hampshire,33007,Coos ,9731,7355,17230,2376,0.5647707486941381,0.4268717353453279,0.1378990133488102,1
New Hampshire,33009,Grafton ,21911,32998,55603,-11087,0.3940614715033361,0.5934571875618222,-0.199395716,0
New Hampshire,33011,Hillsborough ,112068,118780,233234,-6712,0.4804959825754392,0.5092739480521707,-0.028777965,0
New Hampshire,33013,Merrimack ,43365,48181,92475,-4816,0.4689375506893755,0.5210164909434982,-0.05207894,0
New Hampshire,33015,Rockingham ,102542,97616,201949,4926,0.5077618606677924,0.4833695636026918,0.024392297,1
New Hampshire,33017,Strafford ,33163,42374,76323,-9211,0.4345086016010901,0.5551930610694024,-0.120684459,0
New Hampshire,33019,Sullivan ,12484,12317,25091,167,0.4975489219241959,0.4908931489378662,0.006655773,1
New Jersey,34001,Atlantic ,64176,59293,125430,4883,0.5116479311169576,0.4727178505939567,0.038930081,1
New Jersey,34003,Bergen ,217096,232660,459077,-15564,0.4728967036030992,0.5067995129357384,-0.033902809,0
New Jersey,34005,Burlington ,94116,132275,229466,-38159,0.4101522665667245,0.5764470553371741,-0.166294789,0
New Jersey,34007,Camden ,87767,155522,246954,-67755,0.355398171,0.6297610081229703,-0.274362837,0
New Jersey,34009,Cape May ,32151,21648,54568,10503,0.5891914675267556,0.3967160240433954,0.1924754434833601,1
New Jersey,34011,Cumberland ,28675,26577,55885,2098,0.5131072738659748,0.4755658942471146,0.03754138,1
New Jersey,34013,Essex ,83908,224596,313283,-140688,0.2678345138421172,0.7169109080288429,-0.449076394,0
New Jersey,34015,Gloucester ,83326,78708,164635,4618,0.5061256719409603,0.4780757433109606,0.028049929,1
New Jersey,34017,Hudson ,79913,144765,231181,-64852,0.3456728710404402,0.6261976546515501,-0.280524784,0
New Jersey,34019,Hunterdon ,42391,36995,80925,5396,0.5238307074451652,0.4571516836577077,0.066679024,1
New Jersey,34021,Mercer ,52274,107558,163270,-55284,0.3201690451399522,0.6587738102529552,-0.338604765,0
New Jersey,34023,Middlesex ,162459,191802,365187,-29343,0.4448652334283531,0.5252158483188065,-0.080350615,0
New Jersey,34025,Monmouth ,197409,156382,360143,41027,0.5481405997062277,0.4342219618318279,0.1139186378743998,1
New Jersey,34027,Morris ,143439,135672,284666,7767,0.5038852550005972,0.4766006477766927,0.027284607,1
New Jersey,34029,Ocean ,227232,105789,337135,121443,0.6740089281741736,0.3137882450650333,0.3602206831091403,1
New Jersey,34031,Passaic ,100955,95155,202767,5800,0.4978867369936923,0.4692824769316506,0.02860426,1
New Jersey,34033,Salem ,18227,12236,30959,5991,0.5887464065376788,0.3952324041474208,0.193514002,1
New Jersey,34035,Somerset ,74101,98790,177412,-24689,0.4176774964489437,0.556839447,-0.139161951,0
New Jersey,34037,Sussex ,52121,31008,84616,21113,0.6159709747565473,0.3664555166871514,0.2495154580693959,1
New Jersey,34039,Union ,89063,147327,240632,-58264,0.3701211808903221,0.6122502410319492,-0.24212906,0
New Jersey,34041,Warren ,35772,23318,60150,12454,0.594713217,0.3876641729010806,0.2070490440565254,1
New Mexico,35001,Bernalillo ,118762,184117,310844,-65355,0.3820630284000978,0.592313186,-0.210250158,0
New Mexico,35003,Catron ,1752,571,2357,1181,0.7433177768349597,0.2422571064913025,0.5010606703436572,1
New Mexico,35005,Chaves ,15894,5941,22200,9953,0.715945946,0.2676126126126126,0.4483333333333333,1
New Mexico,35006,Cibola ,4311,4450,8977,-139,0.4802272474100479,0.495711262,-0.015484015,0
New Mexico,35007,Colfax ,3252,2436,5813,816,0.5594357474625838,0.4190607259590573,0.1403750215035265,1
New Mexico,35009,Curry ,10714,4230,15223,6484,0.7038034552979044,0.2778690139919858,0.4259344413059186,1
New Mexico,35011,De Baca ,649,206,874,443,0.7425629290617849,0.2356979405034324,0.5068649885583524,1
New Mexico,35013,Doña Ana ,37594,45937,85407,-8343,0.4401746929408596,0.5378598943880478,-0.097685201,0
New Mexico,35015,Eddy ,18141,5032,23472,13109,0.7728783231083844,0.2143830947511929,0.5584952283571916,1
New Mexico,35017,Grant ,6580,7301,14224,-721,0.4625984251968504,0.5132874015748031,-0.050688976,0
New Mexico,35019,Guadalupe ,945,959,1938,-14,0.4876160990712074,0.4948400412796697,-0.007223942,0
New Mexico,35021,Harding ,297,128,431,169,0.6890951276102089,0.296983759,0.3921113689095128,1
New Mexico,35023,Hidalgo ,1140,705,1862,435,0.6122448979591837,0.378625134,0.2336197636949517,1
New Mexico,35025,Lea ,16997,3930,21209,13067,0.8014050638879721,0.1852986939506813,0.6161063699372907,1
New Mexico,35027,Lincoln ,6942,3033,10165,3909,0.6829316281357599,0.2983767830791933,0.3845548450565666,1
New Mexico,35028,Los Alamos ,4047,7726,12187,-3679,0.3320751620579306,0.6339542135061951,-0.301879051,0
New Mexico,35029,Luna ,4698,3176,8056,1522,0.5831678252234359,0.394240318,0.1889275074478649,1
New Mexico,35031,McKinley ,9364,15711,25867,-6347,0.3620056442571616,0.6073761936057525,-0.245370549,0
New Mexico,35033,Mora ,1010,1439,2487,-429,0.4061117812625653,0.5786087655810213,-0.172496984,0
New Mexico,35035,Otero ,15117,8582,24242,6535,0.6235871627753485,0.3540136952396667,0.2695734675356818,1
New Mexico,35037,Quay ,2570,1055,3704,1515,0.6938444924406048,0.2848272138228941,0.4090172786177106,1
New Mexico,35039,Rio Arriba ,6268,9373,15989,-3105,0.3920195134154731,0.5862155231721808,-0.19419601,0
New Mexico,35041,Roosevelt ,4687,1820,6639,2867,0.7059798162373851,0.2741376713360446,0.4318421449013405,1
New Mexico,35043,Sandoval ,36605,41205,79540,-4600,0.4602087000251446,0.5180412371134021,-0.057832537,0
New Mexico,35045,San Juan ,34264,17464,52926,16800,0.647394475,0.3299701469976949,0.3174243283074481,1
New Mexico,35047,San Miguel ,3887,6985,11108,-3098,0.3499279798343536,0.628826071,-0.278898091,0
New Mexico,35049,Santa Fe ,20457,61405,83719,-40948,0.2443531336972491,0.7334655215661917,-0.489112388,0
New Mexico,35051,Sierra ,3473,2332,5953,1141,0.5834033260540904,0.3917352595330086,0.1916680665210818,1
New Mexico,35053,Socorro ,3651,3384,7233,267,0.504769805,0.4678556615512235,0.036914144,1
New Mexico,35055,Taos ,4139,12038,16636,-7899,0.2487977879297908,0.7236114450589084,-0.474813657,0
New Mexico,35057,Torrance ,4880,2144,7179,2736,0.6797604123136927,0.2986488368853601,0.3811115754283325,1
New Mexico,35059,Union ,1247,378,1665,869,0.7489489489489489,0.227027027,0.5219219219219219,1
New Mexico,35061,Valencia ,19057,13609,33277,5448,0.5726778255251375,0.4089611443339243,0.1637166811912131,1
New York,36001,Albany ,55228,94381,149609,-39153,0.3691489148380111,0.630851085,-0.26170217,0
New York,36003,Allegany ,13102,5058,18160,8044,0.7214757709251102,0.2785242290748899,0.4429515418502203,1
New York,36005,Bronx ,91542,244385,335927,-152843,0.2725056336644568,0.7274943663355431,-0.454988733,0
New York,36007,Broome ,44746,45126,89872,-380,0.4978858821434929,0.5021141178565071,-0.004228236,0
New York,36009,Cattaraugus ,22445,11286,33731,11159,0.6654116391450001,0.3345883608549999,0.3308232782900002,1
New York,36011,Cayuga ,19959,15278,35237,4681,0.5664216590515652,0.4335783409484349,0.1328433181031302,1
New York,36013,Chautauqua ,34528,22085,56613,12443,0.609895254,0.390104746,0.2197905074806139,1
New York,36015,Chemung ,21812,15522,37334,6290,0.5842395671505866,0.4157604328494134,0.1684791343011731,1
New York,36017,Chenango ,14021,8044,22065,5977,0.6354407432585543,0.3645592567414457,0.2708814865171085,1
New York,36019,Clinton ,18247,17478,35725,769,0.5107627711686494,0.4892372288313505,0.021525542,1
New York,36021,Columbia ,15168,20396,35564,-5228,0.4264987065571927,0.5735012934428073,-0.147002587,0
New York,36023,Cortland ,11699,10230,21929,1469,0.5334944593916732,0.4665055406083269,0.066988919,1
New York,36025,Delaware ,13345,8845,22190,4500,0.6013970256872465,0.3986029743127535,0.202794051,1
New York,36027,Dutchess ,69307,75795,145102,-6488,0.4776433129798348,0.5223566870201651,-0.044713374,0
New York,36029,Erie ,200614,243144,443758,-42530,0.4520797371540344,0.5479202628459656,-0.095840526,0
New York,36031,Essex ,9294,9222,18516,72,0.5019442644199611,0.4980557355800389,0.003888529,1
New York,36033,Franklin ,10291,8555,18846,1736,0.5460575188368885,0.4539424811631115,0.092115038,1
New York,36035,Fulton ,15872,7453,23325,8419,0.6804715969989282,0.3195284030010718,0.3609431939978564,1
New York,36037,Genesee ,18997,9367,28364,9630,0.6697574390071922,0.3302425609928078,0.3395148780143844,1
New York,36039,Greene ,14127,9872,23999,4255,0.5886495270636276,0.4113504729363723,0.1772990541272552,1
New York,36041,Hamilton ,2190,1157,3347,1033,0.6543172990737974,0.3456827009262025,0.3086345981475948,1
New York,36043,Herkimer ,19349,9025,28374,10324,0.6819271163741454,0.3180728836258547,0.3638542327482907,1
New York,36045,Jefferson ,25215,15450,40665,9765,0.6200663961637772,0.3799336038362228,0.2401327923275544,1
New York,36047,Kings ,219335,551633,770968,-332298,0.2844930010065268,0.7155069989934731,-0.431013998,0
New York,36049,Lewis ,9129,3473,12602,5656,0.7244088239961911,0.2755911760038089,0.4488176479923821,1
New York,36051,Livingston ,18780,12148,30928,6632,0.6072167615106053,0.3927832384893947,0.2144335230212106,1
New York,36053,Madison ,19005,14509,33514,4496,0.5670764456644984,0.4329235543355015,0.1341528913289968,1
New York,36055,Monroe ,145638,213410,359048,-67772,0.4056226465542211,0.5943773534457788,-0.188754707,0
New York,36057,Montgomery ,12929,7049,19978,5880,0.6471618780658724,0.3528381219341275,0.2943237561317449,1
New York,36059,Nassau ,366779,337060,703839,29719,0.5211120725052178,0.4788879274947822,0.042224145,1
New York,36061,New York ,103128,482124,585252,-378996,0.1762112730926165,0.8237887269073835,-0.647577454,0
New York,36063,Niagara ,57156,41825,98981,15331,0.5774441559491216,0.4225558440508784,0.1548883118982431,1
New York,36065,Oneida ,60655,39399,100054,21256,0.6062226397745217,0.3937773602254782,0.2124452795490434,1
New York,36067,Onondaga ,93684,132591,226275,-38907,0.4140271793172025,0.5859728206827974,-0.171945641,0
New York,36069,Ontario ,29415,28576,57991,839,0.5072338811194841,0.4927661188805159,0.014467762,1
New York,36071,Orange ,90880,75829,166709,15051,0.5451415340503513,0.4548584659496488,0.090283068,1
New York,36073,Orleans ,12432,5227,17659,7205,0.7040036242142816,0.2959963757857183,0.4080072484285633,1
New York,36075,Oswego ,33386,20396,53782,12990,0.6207653118143617,0.3792346881856383,0.2415306236287233,1
New York,36077,Otsego ,15256,13028,28284,2228,0.5393862254278037,0.4606137745721963,0.078772451,1
New York,36079,Putnam ,31551,23954,55505,7597,0.5684352761012521,0.4315647238987478,0.1368705522025042,1
New York,36081,Queens ,248024,404126,652150,-156102,0.3803174116384267,0.6196825883615733,-0.239365177,0
New York,36083,Rensselaer ,37772,38525,76297,-753,0.495065337,0.504934663,-0.009869326,0
New York,36085,Richmond ,124265,65872,190137,58393,0.6535550681876752,0.3464449318123248,0.3071101363753504,1
New York,36087,Rockland ,83443,65920,149363,17523,0.5586591056687399,0.441340894,0.1173182113374798,1
New York,36089,St. Lawrence ,25210,17502,42712,7708,0.5902322532309421,0.4097677467690578,0.1804645064618842,1
New York,36091,Saratoga ,62278,63852,126130,-1574,0.4937604059303893,0.5062395940696107,-0.012479188,0
New York,36093,Schenectady ,31086,38064,69150,-6978,0.4495444685466377,0.5504555314533622,-0.100911063,0
New York,36095,Schoharie ,10110,5315,15425,4795,0.6554294975688817,0.3445705024311183,0.3108589951377634,1
New York,36097,Schuyler ,5715,3735,9450,1980,0.6047619047619047,0.3952380952380952,0.2095238095238095,1
New York,36099,Seneca ,8226,6396,14622,1830,0.5625769388592532,0.4374230611407468,0.1251538777185064,1
New York,36101,Steuben ,29159,14938,44097,14221,0.6612467968342518,0.3387532031657482,0.3224935936685035,1
New York,36103,Suffolk ,402924,323473,726397,79451,0.5546884141867326,0.4453115858132674,0.1093768283734652,1
New York,36105,Sullivan ,20384,14548,34932,5836,0.5835337226611703,0.4164662773388297,0.1670674453223405,1
New York,36107,Tioga ,15015,9402,24417,5613,0.6149404103698243,0.3850595896301757,0.2298808207396485,1
New York,36109,Tompkins ,11306,34266,45572,-22960,0.2480909330290529,0.7519090669709471,-0.503818134,0
New York,36111,Ulster ,39512,57356,96868,-17844,0.4078952801750836,0.5921047198249164,-0.18420944,0
New York,36113,Warren ,18589,17043,35632,1546,0.5216939829366861,0.4783060170633139,0.043387966,1
New York,36115,Washington ,17268,11224,28492,6044,0.6060648603116664,0.3939351396883335,0.2121297206233328,1
New York,36117,Wayne ,26761,16570,43331,10191,0.6175947935658074,0.3824052064341926,0.2351895871316147,1
New York,36119,Westchester ,167559,287046,454605,-119487,0.3685815158214274,0.6314184841785726,-0.262836968,0
New York,36121,Wyoming ,13181,4679,17860,8502,0.7380179171332587,0.2619820828667413,0.4760358342665174,1
New York,36123,Yates ,6101,4397,10498,1704,0.5811583158696895,0.4188416841303105,0.1623166317393789,1
North Carolina,37001,Alamance ,47937,40624,89568,7313,0.5352023043944266,0.4535548410146481,0.081647463,1
North Carolina,37003,Alexander ,16404,4060,20625,12344,0.7953454545454546,0.1968484848484848,0.5984969696969697,1
North Carolina,37005,Alleghany ,4900,1533,6480,3367,0.7561728395061729,0.236574074,0.5195987654320988,1
North Carolina,37007,Anson ,5525,5253,10859,272,0.5087945483009485,0.483746201,0.025048347,1
North Carolina,37009,Ashe ,11629,4431,16187,7198,0.7184160128498177,0.2737381849632421,0.4446778278865756,1
North Carolina,37011,Avery ,7181,2220,9468,4961,0.7584495141529362,0.2344740177439797,0.5239754964089565,1
North Carolina,37013,Beaufort ,17296,9049,26521,8247,0.6521624373138267,0.3412013121677161,0.3109611251461106,1
North Carolina,37015,Bertie ,3840,5279,9170,-1439,0.4187568157033806,0.5756815703380589,-0.156924755,0
North Carolina,37017,Bladen ,10035,6620,16743,3415,0.5993549543092636,0.3953891178402914,0.2039658364689721,1
North Carolina,37019,Brunswick ,67658,40557,109049,27101,0.6204366844262671,0.3719153774908527,0.2485213069354143,1
North Carolina,37021,Buncombe ,59016,98662,159885,-39646,0.3691153016230415,0.6170810269881477,-0.247965725,0
North Carolina,37023,Burke ,32130,13272,45733,18858,0.7025561410797455,0.2902061968381694,0.4123499442415761,1
North Carolina,37025,Cabarrus ,63746,54494,119820,9252,0.5320146886997162,0.4547988649641128,0.077215824,1
North Carolina,37027,Caldwell ,33009,10146,43451,22863,0.7596833214425445,0.2335044072633541,0.5261789141791904,1
North Carolina,37029,Camden ,4716,1522,6292,3194,0.7495232040686586,0.2418944691671964,0.5076287349014621,1
North Carolina,37031,Carteret ,32508,12813,45693,19695,0.7114437660035454,0.2804149432079312,0.4310288227956142,1
North Carolina,37033,Caswell ,7445,4493,12025,2952,0.6191268191268191,0.3736382536382536,0.2454885654885654,1
North Carolina,37035,Catawba ,59577,26569,86885,33008,0.6856994878287391,0.3057950164009898,0.3799044714277493,1
North Carolina,37037,Chatham ,22507,29014,52098,-6507,0.4320127452109486,0.5569119735882375,-0.124899228,0
North Carolina,37039,Cherokee ,13883,3686,17748,10197,0.782228984,0.2076853729997746,0.5745436105476673,1
North Carolina,37041,Chowan ,4587,2895,7533,1692,0.6089207487056949,0.3843090402230187,0.2246117084826762,1
North Carolina,37043,Clay ,5761,1899,7708,3862,0.7474052932018682,0.2463674104826154,0.5010378827192528,1
North Carolina,37045,Cleveland ,34654,16603,51602,18051,0.671563118,0.3217510949188016,0.3498120227898144,1
North Carolina,37047,Columbus ,17592,8648,26363,8944,0.6672988658346926,0.3280355043052763,0.3392633615294162,1
North Carolina,37049,Craven ,33477,22011,56028,11466,0.5975048190190619,0.3928571428571428,0.2046476761619191,1
North Carolina,37051,Cumberland ,59840,78631,140175,-18791,0.4268949527376494,0.5609488139825218,-0.134053861,0
North Carolina,37053,Currituck ,13235,4604,18010,8631,0.7348695169350361,0.2556357579122709,0.4792337590227651,1
North Carolina,37055,Dare ,14792,10074,25115,4718,0.5889707346207446,0.4011148715906829,0.1878558630300617,1
North Carolina,37057,Davidson ,67959,24150,93091,43809,0.7300276073949147,0.2594235747816653,0.4706040326132494,1
North Carolina,37059,Davie ,19398,6988,26704,12410,0.7264080287597364,0.261683643,0.4647243858597963,1
North Carolina,37061,Duplin ,14677,8057,22864,6620,0.6419261721483555,0.352388034,0.2895381385584324,1
North Carolina,37063,Durham ,32853,144450,180189,-111597,0.1823252251802274,0.8016582588282304,-0.619333034,0
North Carolina,37065,Edgecombe ,9355,14900,24416,-5545,0.3831503931847969,0.6102555701179554,-0.227105177,0
North Carolina,37067,Forsyth ,87292,114145,203928,-26853,0.4280530383272528,0.5597318661488369,-0.131678828,0
North Carolina,37069,Franklin ,23938,18167,42526,5771,0.5629026948219913,0.4271974791892019,0.1357052156327893,1
North Carolina,37071,Gaston ,73828,44062,118959,29766,0.6206171874343261,0.3703965231718491,0.250220664,1
North Carolina,37073,Gates ,3538,2268,5860,1270,0.6037542662116041,0.3870307167235495,0.2167235494880546,1
North Carolina,37075,Graham ,3883,839,4769,3044,0.8142168169427553,0.1759278674774586,0.6382889494652967,1
North Carolina,37077,Granville ,17385,14368,32049,3017,0.5424506224843209,0.4483135199226185,0.094137103,1
North Carolina,37079,Greene ,4965,3437,8442,1528,0.5881307746979388,0.4071310116086235,0.1809997630893153,1
North Carolina,37081,Guilford ,109077,171118,284114,-62041,0.3839198349958115,0.6022864061609072,-0.218366571,0
North Carolina,37083,Halifax ,9778,14014,23938,-4236,0.4084718857047372,0.5854290249812014,-0.176957139,0
North Carolina,37085,Harnett ,39440,23472,63597,15968,0.6201550387596899,0.369074013,0.2510810258345519,1
North Carolina,37087,Haywood ,23393,13913,37724,9480,0.6201092142932881,0.368810306,0.2512989078570671,1
North Carolina,37089,Henderson ,39497,29361,69651,10136,0.5670701066747067,0.4215445578670801,0.1455255488076265,1
North Carolina,37091,Hertford ,3556,6171,9794,-2615,0.3630794363896263,0.6300796405962834,-0.267000204,0
North Carolina,37093,Hoke ,10547,11896,22724,-1349,0.4641348354162999,0.5234993839112833,-0.059364548,0
North Carolina,37095,Hyde ,1465,931,2417,534,0.6061232933388498,0.3851882498965659,0.2209350434422838,1
North Carolina,37097,Iredell ,72801,36739,110560,36062,0.658475036,0.3322992040520984,0.3261758321273516,1
North Carolina,37099,Jackson ,11796,9746,21864,2050,0.539517014,0.4457555799487742,0.093761434,1
North Carolina,37101,Johnston ,74878,48116,124360,26762,0.6021067867481505,0.3869089739466066,0.2151978128015439,1
North Carolina,37103,Jones ,3409,2007,5458,1402,0.6245877610846464,0.3677171124954195,0.2568706485892268,1
North Carolina,37105,Lee ,17489,12245,30007,5244,0.5828306728430033,0.4080714499950011,0.1747592228480021,1
North Carolina,37107,Lenoir ,14564,12700,27465,1864,0.530274895,0.4624066994356454,0.067868196,1
North Carolina,37109,Lincoln ,40183,14842,55433,25341,0.7248931142099472,0.2677466491079321,0.457146465,1
North Carolina,37111,McDowell ,17520,5911,23600,11609,0.7423728813559322,0.2504661016949152,0.4919067796610169,1
North Carolina,37113,Macon ,14981,6675,21846,8306,0.6857548292593609,0.3055479263938478,0.380206903,1
North Carolina,37115,Madison ,8275,5090,13561,3185,0.6102057370400413,0.3753410515448713,0.234864685,1
North Carolina,37117,Martin ,6601,5360,12028,1241,0.5488027934818757,0.4456268706351846,0.103175923,1
North Carolina,37119,Mecklenburg ,187777,376469,573701,-188692,0.3273081274043448,0.6562111622604806,-0.328903035,0
North Carolina,37121,Mitchell ,6844,1918,8825,4926,0.7755240793201134,0.2173371104815864,0.5581869688385269,1
North Carolina,37123,Montgomery ,9026,4045,13161,4981,0.6858141478611047,0.3073474659980245,0.3784666818630802,1
North Carolina,37125,Moore ,39633,21449,61619,18184,0.6431944692383843,0.3480906863142862,0.2951037829240981,1
North Carolina,37127,Nash ,26431,25508,52364,923,0.5047551753112826,0.4871285616072111,0.017626614,1
North Carolina,37129,New Hanover ,67949,68814,138243,-865,0.4915185579016659,0.497775656,-0.006257098,0
North Carolina,37131,Northampton ,3905,5239,9197,-1334,0.4245949766228117,0.5696422746547787,-0.145047298,0
North Carolina,37133,Onslow ,54960,25684,81476,29276,0.6745544700279837,0.3152339339191909,0.3593205361087928,1
North Carolina,37135,Orange ,20806,65444,87426,-44638,0.237984124,0.7485645002630796,-0.510580377,0
North Carolina,37137,Pamlico ,5229,2676,7961,2553,0.6568270317799272,0.3361386760457229,0.3206883557342043,1
North Carolina,37139,Pasquotank ,10537,9549,20277,988,0.5196528086008778,0.4709276520195295,0.048725157,1
North Carolina,37141,Pender ,26042,12460,38837,13582,0.6705461286917115,0.3208280763189742,0.3497180523727373,1
North Carolina,37143,Perquimans ,5278,2269,7640,3009,0.6908376963350785,0.2969895287958115,0.393848168,1
North Carolina,37145,Person ,13509,8295,21993,5214,0.6142408948301732,0.3771654617378256,0.2370754330923475,1
North Carolina,37147,Pitt ,40403,45596,86925,-5193,0.464802991,0.5245441472533794,-0.059741156,0
North Carolina,37149,Polk ,8107,4827,13032,3280,0.6220841006752609,0.3703959484346225,0.2516881522406384,1
North Carolina,37151,Randolph ,59357,15951,75841,43406,0.7826505452196042,0.2103215938608404,0.5723289513587637,1
North Carolina,37153,Richmond ,11931,7787,19848,4144,0.6011185006045949,0.3923317210802096,0.2087867795243853,1
North Carolina,37155,Robeson ,29647,16728,46677,12919,0.6351522162949632,0.358377788,0.2767744285193992,1
North Carolina,37157,Rockingham ,33447,15676,49492,17771,0.6758061908995393,0.3167380586761497,0.3590681322233896,1
North Carolina,37159,Rowan ,50807,23788,75236,27019,0.6753017172630124,0.3161784252219682,0.3591232920410441,1
North Carolina,37161,Rutherford ,25456,8914,34600,16542,0.7357225433526011,0.2576300578034682,0.4780924855491329,1
North Carolina,37163,Sampson ,18178,9797,28138,8381,0.6460302793375506,0.3481768427038169,0.2978534366337337,1
North Carolina,37165,Scotland ,7767,6754,14613,1013,0.5315130363375077,0.4621911996167795,0.069321837,1
North Carolina,37167,Stanly ,27518,8881,36651,18637,0.7508117104581048,0.2423126244850072,0.5084990859730976,1
North Carolina,37169,Stokes ,21548,5380,27127,16168,0.7943377446824197,0.1983263906808714,0.5960113540015483,1
North Carolina,37171,Surry ,28565,8613,37424,19952,0.7632802479692176,0.2301464300983326,0.5331338178708849,1
North Carolina,37173,Swain ,4311,2643,7036,1668,0.6127060830017055,0.3756395679363274,0.237066515,1
North Carolina,37175,Transylvania ,11492,8972,20706,2520,0.55500821,0.4333043562252487,0.1217038539553752,1
